업종명,인허가일자,업소명,소재지(도로명),소재지(지번),업태명,데이터기준일
일반음식점,1994-03-10,현포차,대전광역시 대덕구 중리북로 51 (중리동),대전광역시 대덕구 중리동 363-8 ,기타,2024-05-20
일반음식점,1994-03-19,한우식당,대전광역시 대덕구 중리서로 80 (중리동),대전광역시 대덕구 중리동 365-2 ,한식,2024-05-20
일반음식점,1994-03-19,비래뒷고기,대전광역시 대덕구 비래동로23번길 6 (비래동),대전광역시 대덕구 비래동 128-15 ,한식,2024-05-20
일반음식점,1994-03-23,아구랑홍어한마리,"대전광역시 대덕구 계족산로5번길 77, 1층 (법동)",대전광역시 대덕구 법동 203-6 (1층) ,한식,2024-05-20
일반음식점,1994-03-24,오륙도식당,"대전광역시 대덕구 대화로 35 (대화동,(1층))",대전광역시 대덕구 대화동 37-12 (1층) ,한식,2024-05-20
일반음식점,1994-03-28,이산흑염소(오정점),대전광역시 대덕구 한남로 136 (오정동),대전광역시 대덕구 오정동 372-8 ,한식,2024-05-20
일반음식점,1994-03-31,와동쌈밥,대전광역시 대덕구 신탄진로 350 (와동),대전광역시 대덕구 와동 154-7 ,한식,2024-05-20
일반음식점,1994-04-11,투다리법동점식당,"대전광역시 대덕구 계족산로5번길 101, 1층 (법동)",대전광역시 대덕구 법동 202-8 (1층) ,호프/통닭,2024-05-20
일반음식점,1994-04-25,순민물장어구이식당,대전광역시 대덕구 신탄진동로24번길 9 (신탄진동),대전광역시 대덕구 신탄진동 156-7 ,한식,2024-05-20
일반음식점,1994-05-02,황해면옥식당,대전광역시 대덕구 한남로149번길 1 (오정동),대전광역시 대덕구 오정동 490-1 ,한식,2024-05-20
일반음식점,1994-05-04,똘비식당,대전광역시 대덕구 한밭대로1129번길 24 (중리동),대전광역시 대덕구 중리동 402-26 ,한식,2024-05-20
일반음식점,1994-05-12,이어참치대가,"대전광역시 대덕구 한밭대로1149번길 35, 1층 (중리동)",대전광역시 대덕구 중리동 411-31 (1층) ,횟집,2024-05-20
일반음식점,1994-05-25,먹고먹고먹고,대전광역시 대덕구 한밭대로988번길 73 (오정동),대전광역시 대덕구 오정동 90-31 ,한식,2024-05-20
일반음식점,1994-05-31,영산포홍어,"대전광역시 대덕구 중리북로31번길 101 (중리동,(1층))",대전광역시 대덕구 중리동 158-10 (1층) ,한식,2024-05-20
일반음식점,1994-06-02,아우토반,"대전광역시 대덕구 중리로 46, 지하층 (중리동)",대전광역시 대덕구 중리동 385-25 (지하1층) ,기타,2024-05-20
일반음식점,1994-06-02,청맥소주방,대전광역시 대덕구 한남로59번길 12 (오정동),대전광역시 대덕구 오정동 233-50 ,한식,2024-05-20
일반음식점,1994-06-16,아트하우스식당,대전광역시 대덕구 신탄진동로8번길 6 (신탄진동),대전광역시 대덕구 신탄진동 175-9 ,한식,2024-05-20
일반음식점,1994-06-24,설악칡냉면,대전광역시 대덕구 신탄진북로32번길 8-21 (신탄진동),대전광역시 대덕구 신탄진동 20-9 ,한식,2024-05-20
일반음식점,1994-07-01,행복식당,"대전광역시 대덕구 석봉로57번길 71, 1층 (석봉동)","대전광역시 대덕구 석봉동 198-9 ,1층 ",한식,2024-05-20
일반음식점,1994-07-08,계족산감나무식당,대전광역시 대덕구 신탄진로36번길 95 (연축동),대전광역시 대덕구 연축동 69-9 ,한식,2024-05-20
일반음식점,1994-07-12,계동치킨법동점,대전광역시 대덕구 아리랑로 187 (법동),대전광역시 대덕구 법동 425 ,한식,2024-05-20
일반음식점,1994-07-12,계림가든,대전광역시 대덕구 신탄진로36번길 127 (연축동),대전광역시 대덕구 연축동 71 ,한식,2024-05-20
일반음식점,1994-07-20,솔밭가든식당,"대전광역시 대덕구 한밭대로1283번길 65, 2층 (송촌동)",대전광역시 대덕구 송촌동 282-26 (2층) ,한식,2024-05-20
일반음식점,1994-07-20,청담골,대전광역시 대덕구 덕암로265번길 45 (덕암동),대전광역시 대덕구 덕암동 8-3 ,한식,2024-05-20
일반음식점,1994-07-27,한잔더소주호프,"대전광역시 대덕구 비래동로 30, 1층 (비래동)",대전광역시 대덕구 비래동 138-1 (1층) ,호프/통닭,2024-05-20
일반음식점,1994-07-27,논두렁밭두렁,"대전광역시 대덕구 계족로598번길 30, 1층 (법동)",대전광역시 대덕구 법동 209-1 (1층) ,한식,2024-05-20
일반음식점,1994-08-04,남원추어탕식당,대전광역시 대덕구 계족산로5번길 96 (법동),대전광역시 대덕구 법동 201-9 ,한식,2024-05-20
일반음식점,1994-08-04,신촌맥주가게,"대전광역시 대덕구 중리남로 23-1, 1층 (중리동)",대전광역시 대덕구 중리동 196-2 (1층) ,한식,2024-05-20
일반음식점,1994-08-20,흙이랑,"대전광역시 대덕구 대덕대로1454번길 12, 1층 (목상동)",대전광역시 대덕구 목상동 146-3 (1층) ,한식,2024-05-20
일반음식점,1994-08-31,라여사서울식당,"대전광역시 대덕구 대덕대로1605번길 7, 1층 (석봉동)",대전광역시 대덕구 석봉동 201-3 ,한식,2024-05-20
일반음식점,1994-09-08,돈꼬,"대전광역시 대덕구 신탄진동로23번길 55, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 140-26 (1층) ,한식,2024-05-20
일반음식점,1994-10-11,자담치킨신탄진점,"대전광역시 대덕구 신탄진동로23번길 14, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 137-9 (1층) ,호프/통닭,2024-05-20
일반음식점,1994-10-11,정통집신탄진점,"대전광역시 대덕구 신탄진로810번길 13 (신탄진동,,20,25)","대전광역시 대덕구 신탄진동 140-19 ,20,25 ",한식,2024-05-20
일반음식점,1994-10-14,호수식당,대전광역시 대덕구 무지니1길 9 (평촌동),대전광역시 대덕구 평촌동 138-11 ,한식,2024-05-20
일반음식점,1994-10-19,조씨칼국수,"대전광역시 대덕구 대전로 1340, 1층 (읍내동)",대전광역시 대덕구 읍내동 361-15 (1층) ,한식,2024-05-20
일반음식점,1994-10-26,맥시카나치킨식당,"대전광역시 대덕구 신탄진로218번길 62 (와동,현대(아)상가104호)",대전광역시 대덕구 와동 111 현대(아)상가104호 ,한식,2024-05-20
일반음식점,1994-10-26,한끼밥상,대전광역시 대덕구 신탄진동로7번길 19 (신탄진동),대전광역시 대덕구 신탄진동 152-6 ,한식,2024-05-20
일반음식점,1994-11-01,공주칼국수쭈꾸미,"대전광역시 대덕구 덕암로222번길 34, 1층 (덕암동)",대전광역시 대덕구 덕암동 49-15 (1층) ,한식,2024-05-20
일반음식점,1994-01-03,두루감자탕매운등갈비찜,"대전광역시 대덕구 한밭대로1129번길 144, 1층 (중리동)",대전광역시 대덕구 중리동 366-1 (1층) ,한식,2024-05-20
일반음식점,1994-11-16,식풍경대화점,"대전광역시 대덕구 동심5길 3, 1층 (대화동)",대전광역시 대덕구 대화동 40-88 (1층) ,한식,2024-05-20
일반음식점,1994-11-21,공주칼국수쭈꾸미구이신탄진행복점,대전광역시 대덕구 신탄진동로23번길 14 (신탄진동),대전광역시 대덕구 신탄진동 137-9 ,한식,2024-05-20
일반음식점,1994-11-23,인정맛집,"대전광역시 대덕구 신탄진북로 49, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 126-24 (1층) ,한식,2024-05-20
일반음식점,1994-11-25,골목식당,대전광역시 대덕구 한밭대로988번길 24 (오정동),대전광역시 대덕구 오정동 80-8 ,한식,2024-05-20
일반음식점,1994-11-20,장모님아구,"대전광역시 대덕구 석봉로58번길 91, 1층 (석봉동)",대전광역시 대덕구 석봉동 302-2 (1층) ,한식,2024-05-20
일반음식점,1994-12-19,대패집,대전광역시 대덕구 신탄진북로 33 (신탄진동),대전광역시 대덕구 신탄진동 130-21 ,한식,2024-05-20
일반음식점,1994-12-20,엄마손순대,대전광역시 대덕구 대전로 1065 (오정동),대전광역시 대덕구 오정동 388-4 ,한식,2024-05-20
일반음식점,1994-12-16,아미호프,"대전광역시 대덕구 신탄진동로7번길 33, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 143-9 1층 ,호프/통닭,2024-05-20
일반음식점,1994-08-29,황해식당,"대전광역시 대덕구 신탄진로 61, 가동 1층 (연축동)",대전광역시 대덕구 연축동 306-1 ,한식,2024-05-20
일반음식점,1995-01-07,루비식당,"대전광역시 대덕구 중리로 46, 1층 (중리동)",대전광역시 대덕구 중리동 385-25 (1층) ,까페,2024-05-20
일반음식점,1995-01-07,아구랑홍어한마리,대전광역시 대덕구 계족산로5번길 75 (법동),대전광역시 대덕구 법동 203-7 ,한식,2024-05-20
일반음식점,1995-01-17,춘천닭갈비,"대전광역시 대덕구 신탄진로810번길 5, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 144-15 (1층) ,한식,2024-05-20
일반음식점,1995-01-24,페리카나3분점식당,대전광역시 대덕구 신탄진북로 32 (신탄진동),대전광역시 대덕구 신탄진동 18-8 ,한식,2024-05-20
일반음식점,1995-02-24,삼식이구이촌식당,대전광역시 대덕구 덕암북로 89 (석봉동),대전광역시 대덕구 석봉동 322-15 ,한식,2024-05-20
일반음식점,1995-02-24,단비식당,대전광역시 대덕구 계족산로17번길 87 (법동),대전광역시 대덕구 법동 206-4 ,한식,2024-05-20
일반음식점,1995-03-02,새로맛청림식당,대전광역시 대덕구 한남로12번길 51 (오정동),대전광역시 대덕구 오정동 211-5 ,한식,2024-05-20
일반음식점,1995-03-02,행복한 찹쌀꽈배기,대전광역시 대덕구 우암로 461 (비래동),대전광역시 대덕구 비래동 130-9 ,김밥(도시락),2024-05-20
일반음식점,1995-03-08,긴급출동식당,대전광역시 대덕구 중리동로 31 (중리동),대전광역시 대덕구 중리동 172-7 ,한식,2024-05-20
일반음식점,1995-03-29,제이오비커피로스터즈,대전광역시 대덕구 아리랑로197번길 7 (법동),대전광역시 대덕구 법동 352-2 ,분식,2024-05-20
일반음식점,1995-03-30,가야숯불치킨대덕점,대전광역시 대덕구 아리랑로 197 (법동),대전광역시 대덕구 법동 351-1 ,통닭(치킨),2024-05-20
일반음식점,1995-04-06,구미횟집,대전광역시 대덕구 신탄진동로 60 (신탄진동),대전광역시 대덕구 신탄진동 150-2 ,횟집,2024-05-20
일반음식점,1995-04-06,만나숯불구이,"대전광역시 대덕구 중리로75번길 20, 1층 (중리동)",대전광역시 대덕구 중리동 363-33 ,식육(숯불구이),2024-05-20
일반음식점,1995-04-06,남도향,대전광역시 대덕구 대덕대로1448번길 15 (목상동),대전광역시 대덕구 목상동 146-13 ,한식,2024-05-20
일반음식점,1995-04-07,을찌로가맥중리점,대전광역시 대덕구 중리남로 31 (중리동),대전광역시 대덕구 중리동 197-8 ,호프/통닭,2024-05-20
일반음식점,1995-04-28,투다리중리점식당,대전광역시 대덕구 중리남로 43 (중리동),대전광역시 대덕구 중리동 207-4 ,호프/통닭,2024-05-20
일반음식점,1995-04-28,태능삼겹살식당,대전광역시 대덕구 덕암로 247 (덕암동),대전광역시 대덕구 덕암동 18-10 ,한식,2024-05-20
일반음식점,1995-04-28,유성식당,대전광역시 대덕구 송촌북로20번길 27-7 (송촌동),대전광역시 대덕구 송촌동 454-7 ,한식,2024-05-20
일반음식점,1995-05-18,3돈한마리,대전광역시 대덕구 중리남로 50 (중리동),대전광역시 대덕구 중리동 165-20 ,한식,2024-05-20
일반음식점,1995-05-23,코코빌치킨식당,"대전광역시 대덕구 계족로664번길 27 (법동,한마음(아)상가2층205호)",대전광역시 대덕구 법동 188 한마음(아)상가2층205호 ,한식,2024-05-20
일반음식점,1995-05-23,가마골감자탕식당,대전광역시 대덕구 대전로1044번길 20 (오정동),대전광역시 대덕구 오정동 468-1 ,한식,2024-05-20
일반음식점,1995-06-07,은진백반,"대전광역시 대덕구 동춘당로 178 (법동,보람상가001호)",대전광역시 대덕구 법동 191-1 보람상가001호 ,한식,2024-05-20
일반음식점,1995-06-13,한마당생선구이,"대전광역시 대덕구 덕암북로 93, 1층 (석봉동)",대전광역시 대덕구 석봉동 322-12 (1층) ,한식,2024-05-20
일반음식점,1995-06-13,덕암골식당,대전광역시 대덕구 덕암북로70번길 12 (덕암동),대전광역시 대덕구 덕암동 10-2 ,한식,2024-05-20
일반음식점,1995-06-13,은하수식당,대전광역시 대덕구 계족산로17번길 19 (중리동),대전광역시 대덕구 중리동 111-3 ,까페,2024-05-20
일반음식점,1995-06-15,참샘골식당,대전광역시 대덕구 계족로762번길 24 (읍내동),대전광역시 대덕구 읍내동 85-3 ,한식,2024-05-20
일반음식점,1995-06-16,제일식당,대전광역시 대덕구 생산5길 35 (대화동),대전광역시 대덕구 대화동 238-4 ,한식,2024-05-20
일반음식점,1995-06-19,서해안간장게장장승마을,대전광역시 대덕구 신탄진동로24번길 24 (신탄진동),대전광역시 대덕구 신탄진동 170-14 ,한식,2024-05-20
일반음식점,1995-06-28,서산낙지,대전광역시 대덕구 덕암북로 93 (석봉동),대전광역시 대덕구 석봉동 322-12 ,한식,2024-05-20
일반음식점,1995-06-30,대흥식당,대전광역시 대덕구 덕암북로 93 (석봉동),대전광역시 대덕구 석봉동 322-12 ,한식,2024-05-20
일반음식점,1995-07-19,대복삼겹,"대전광역시 대덕구 중리남로 38-1, 1층 (중리동)",대전광역시 대덕구 중리동 166-18 (1층) ,호프/통닭,2024-05-20
일반음식점,1995-08-01,아지트참치포차,"대전광역시 대덕구 중리남로 5, 1층 (중리동)",대전광역시 대덕구 중리동 181-2 ,기타,2024-05-20
일반음식점,1995-08-02,태영막창구이신탄진점,대전광역시 대덕구 신탄진로810번길 34 (신탄진동),대전광역시 대덕구 신탄진동 141-20 ,한식,2024-05-20
일반음식점,1995-08-17,웨이프식당,"대전광역시 대덕구 비래동로23번길 6, 1층 (비래동)",대전광역시 대덕구 비래동 128-15 (1층) ,한식,2024-05-20
일반음식점,1995-08-19,백양식당,대전광역시 대덕구 대청로 24 (신탄진동),대전광역시 대덕구 신탄진동 123-51 ,한식,2024-05-20
일반음식점,1995-09-01,칼국수명가,"대전광역시 대덕구 계족산로17번길 12, 1층 (중리동)",대전광역시 대덕구 중리동 112-7 (1층) ,한식,2024-05-20
일반음식점,1995-09-21,대동장식당,대전광역시 대덕구 비래서로25번길 50 (비래동),대전광역시 대덕구 비래동 128-12 ,한식,2024-05-20
일반음식점,1995-09-25,나눔,대전광역시 대덕구 오정로78번길 24 (오정동),대전광역시 대덕구 오정동 235-14 ,한식,2024-05-20
일반음식점,1995-10-10,최고집 잔치국수,대전광역시 대덕구 덕암로265번길 127 (덕암동),대전광역시 대덕구 덕암동 2-7 ,한식,2024-05-20
일반음식점,1995-10-14,해물가,대전광역시 대덕구 대덕대로1458번길 35 (목상동),대전광역시 대덕구 목상동 150-9 ,기타,2024-05-20
일반음식점,1995-10-18,한잔,대전광역시 대덕구 한남로88번길 16 (오정동),대전광역시 대덕구 오정동 445-17 ,한식,2024-05-20
일반음식점,1995-10-18,천금호프,대전광역시 대덕구 계족산로5번길 105 (법동),대전광역시 대덕구 법동 202-7 ,호프/통닭,2024-05-20
일반음식점,1995-10-27,띠울석갈비식당,대전광역시 대덕구 신탄진로 209 (신대동),대전광역시 대덕구 신대동 215-7 ,한식,2024-05-20
